"","post_id","push_type","push_id","push_content","push_ip","push_date_time"
"410","M.1574362618.A.C8F","→","sating00","    print(obj[I])",NA,2019-11-22 06:32:00
"411","M.1574362618.A.C8F","→","sating00","    i++",NA,2019-11-22 06:32:00
"412","M.1574362618.A.C8F","→","sating00","或是再把obj[i] append到另一個list裡面，做整理的動作",NA,2019-11-22 06:34:00
"413","M.1574362618.A.C8F","推","robert09080","iloc",NA,2019-11-22 07:06:00
"414","M.1574362618.A.C8F","推","bchoice","1樓....XD",NA,2019-11-22 10:12:00
"415","M.1574338515.A.2E1","推","TuCH","看起來好像是不吃numpy的格式？",NA,2019-11-22 02:43:00
"416","M.1574338515.A.2E1","→","TuCH","他寫了支援INT 跟 float",NA,2019-11-22 02:43:00
"417","M.1574338515.A.2E1","→","sooge","解決了 謝謝回答：)",NA,2019-11-22 18:00:00
"418","M.1574315990.A.96A","推","f496328mm","你是用selenium 爬蟲嗎？我有下載檔案指定路徑過",NA,2019-11-21 17:37:00
"419","M.1574315990.A.96A","→","wennie0433","直接把要上傳的檔案路徑用send_keys打進去",NA,2019-11-21 22:13:00
"420","M.1574315990.A.96A","→","s860134","能提供範例嗎 不能寫入的 input 還沒見過",NA,2019-11-24 13:25:00
"421","M.1574315990.A.96A","→","s860134","因為瀏覽器要和作業系統溝通 所以99%是input type=file",NA,2019-11-24 13:27:00
"422","M.1574307528.A.C3C","→","cancelpc","vs code",NA,2019-11-21 11:55:00
"423","M.1574307528.A.C3C","推","penut85420","VSCode 推推",NA,2019-11-21 11:57:00
"424","M.1574307528.A.C3C","推","sherees","vscode",NA,2019-11-21 11:58:00
"425","M.1574307528.A.C3C","推","Cats","pycharm",NA,2019-11-21 12:57:00
"426","M.1574307528.A.C3C","推","SODRush","GNU Emacs",NA,2019-11-21 13:10:00
"427","M.1574307528.A.C3C","推","TuCH","pycharm",NA,2019-11-21 13:48:00
"428","M.1574307528.A.C3C","推","Dong0129","vscode",NA,2019-11-21 14:01:00
"429","M.1574307528.A.C3C","→","TitanEric","首推我大微軟vs code",NA,2019-11-21 15:33:00
"430","M.1574307528.A.C3C","推","VScode","vscode好用",NA,2019-11-21 16:29:00
"431","M.1574307528.A.C3C","推","Ryspon","樓上自己推自己 xd",NA,2019-11-21 17:11:00
"432","M.1574307528.A.C3C","推","fiorentino","vscode",NA,2019-11-21 18:03:00
"433","M.1574307528.A.C3C","→","wargods8402","VScode真的好用-///-",NA,2019-11-21 20:33:00
"434","M.1574307528.A.C3C","推","didihung","借串問一下Vscode寫py有什麼推薦的extension必裝嗎",NA,2019-11-21 20:50:00
"435","M.1574307528.A.C3C","推","kiillen","vscode 設定教學推薦？",NA,2019-11-21 22:53:00
"436","M.1574307528.A.C3C","推","Raymond0710","Extension 推薦裝 Visual Studio IntelliCode",NA,2019-11-21 23:28:00
"437","M.1574307528.A.C3C","推","flarehunter","竟然沒有人推Vim... 宗教戰爭已經結束了嗎XD",NA,2019-11-22 09:52:00
"438","M.1574307528.A.C3C","→","roccqqck","早就結束了 連git commit都用編輯器下了",NA,2019-11-22 12:12:00
"439","M.1574307528.A.C3C","推","Sunal","只能推vim 因為不知道怎麼出去",NA,2019-11-22 13:13:00
"440","M.1574307528.A.C3C","→","alvinlin","Sublime, Atom, VSCode, Notepad++",NA,2019-11-22 14:59:00
"441","M.1574307528.A.C3C","推","karta0910489","專案開發推薦pycharm",NA,2019-11-22 18:49:00
"442","M.1574307528.A.C3C","推","yushes920179","我2010年改用vim",NA,2019-11-22 23:05:00
"443","M.1574307528.A.C3C","→","yushes920179","到現在還沒成功出去",NA,2019-11-22 23:05:00
"444","M.1574307528.A.C3C","推","marc47","https://thonny.org",NA,2019-11-22 23:08:00
"445","M.1574307528.A.C3C","推","flarehunter","QQ 老派的我還在bash+tmux+vim工作",NA,2019-11-23 09:24:00
"446","M.1574307528.A.C3C","推","ZongXiu","Spyder 蠻好用的",NA,2019-11-23 13:21:00
"447","M.1574307528.A.C3C","推","FreedomTrail","jupyter?",NA,2019-11-23 14:17:00
"448","M.1574307528.A.C3C","推","greenstar27","vscode好多人推XDD",NA,2019-11-23 16:52:00
"449","M.1574307528.A.C3C","推","hoho8","jupyter notebook",NA,2019-11-23 22:56:00
"450","M.1574307528.A.C3C","推","roccqqck","Extension必裝remote ssh跟remote container",NA,2019-11-23 23:37:00
"451","M.1574307528.A.C3C","→","roccqqck","如果有用遠端或docker",NA,2019-11-23 23:42:00
"452","M.1574307528.A.C3C","推","ksks5222","vscode,好用",NA,2019-11-24 12:39:00
"453","M.1574307528.A.C3C","→","MasterChang","spyser",NA,2019-11-24 22:24:00
"454","M.1574307528.A.C3C","推","wilson85771","vscode 內用 vim",NA,2019-11-25 00:21:00
"455","M.1574307528.A.C3C","推","josephine423","VS code",NA,2019-11-25 08:43:00
"456","M.1574307528.A.C3C","推","youshallnotp","pycharm學生免費潮爽der",NA,2019-11-25 13:25:00
"457","M.1574307528.A.C3C","推","sunherbcat","vim",NA,2019-11-25 20:15:00
"458","M.1574307528.A.C3C","→","Kazimir","remote dev container真的蠻好用的 只不過要花時間搞懂",NA,2019-11-26 16:41:00
"459","M.1574307528.A.C3C","推","alan23273850","vscode 唯一解，我大 vscode 時代",NA,2019-11-28 02:33:00
"460","M.1574307528.A.C3C","→","alvinlin","只編輯VSCode開起來很慢,     Sublime, Atom比較快Notep",NA,2019-11-28 18:31:00
"461","M.1574307528.A.C3C","→","alvinlin","ad++用來比較",NA,2019-11-28 18:31:00
"462","M.1574307528.A.C3C","推","NCCUMraz","怎麼沒什麼人推Jupyter notebook啊",NA,2019-11-30 20:12:00
"463","M.1574307528.A.C3C","→","rs6000","樓上..vs code就可以用jupyter",NA,2019-12-01 06:45:00
"464","M.1574307528.A.C3C","推","a9202507","沒人推spyder?",NA,2019-12-02 13:48:00
"465","M.1574255518.A.BA7","→","dennisxkimo","資料是叫用api回傳內容 所以你爬這頁看到表格 沒資料",NA,2019-11-20 22:01:00
"466","M.1574255518.A.BA7","→","dennisxkimo","網頁原始碼看的出來 高雄市",NA,2019-11-20 22:02:00
"467","M.1574255518.A.BA7","→","dennisxkimo","www.cwb.gov.tw/Data/js/Observe/County/64.js",NA,2019-11-20 22:02:00
"468","M.1574255518.A.BA7","→","dennisxkimo","如果非靜態網頁 叫api回資料 反而要看懂他怎麼叫",NA,2019-11-20 22:04:00
"469","M.1574255518.A.BA7","→","eecheng87","所以這個應該是動態網頁?所以應該沒辦法走找尋selector",NA,2019-11-20 22:11:00
"470","M.1574255518.A.BA7","→","eecheng87","取值這條路了吧?那請問有神麼套件或api可以解決這個問",NA,2019-11-20 22:11:00
"471","M.1574255518.A.BA7","→","eecheng87","題嗎?",NA,2019-11-20 22:11:00
"472","M.1574255518.A.BA7","→","dennisxkimo","這種就不用爬 直接就給資料了 只要parse就好了",NA,2019-11-20 22:44:00
"473","M.1574255518.A.BA7","→","hoho8","氣象局有資料開放平台，直接用json取值比較快啦",NA,2019-11-21 05:34:00
"474","M.1574255518.A.BA7","→","eecheng87","感謝各位的意見，我再試試",NA,2019-11-21 08:47:00
"475","M.1574255518.A.BA7","→","dennisxkimo","不一定要找出api來源 有api的call api比較有效率而已",NA,2019-11-21 15:59:00
"476","M.1574255518.A.BA7","→","dennisxkimo","關鍵字 python webdriver ajax google一下吧",NA,2019-11-21 16:01:00
"477","M.1574255518.A.BA7","→","dennisxkimo","模擬瀏覽 爬資料 與 直接拿到資料的分別而已",NA,2019-11-21 16:02:00
"478","M.1574255518.A.BA7","→","a9301040","你找錯地方了，找中央氣象局 opendata，有api可以串，",NA,2019-11-22 11:50:00
"479","M.1574255518.A.BA7","→","a9301040","很容易",NA,2019-11-22 11:50:00
"480","M.1574255518.A.BA7","→","dennisxkimo","原po表示練習 猜他不是真的要資料而是這類網頁如何",NA,2019-11-22 19:54:00
"481","M.1574255518.A.BA7","→","dennisxkimo","取",NA,2019-11-22 19:54:00
"482","M.1574255518.A.BA7","→","blc","開 selenium 吧。",NA,2019-11-24 06:26:00
"483","M.1574255518.A.BA7","→","blc","要資料的話請找opendata，要從網頁抓資料的話請用 selenium",NA,2019-11-24 06:29:00
"484","M.1574255518.A.BA7","推","ilove0618","他是動態產生的，之前爬過一次樓上說的ajax那些搞懂就",NA,2019-11-26 10:38:00
"485","M.1574255518.A.BA7","→","ilove0618","很好爬了",NA,2019-11-26 10:38:00
"486","M.1574251941.A.519","推","a572966","如果是參數用讀檔的方式就可以了吧",NA,2019-11-21 12:28:00
"487","M.1574251941.A.519","→","s860134","那你這個 setting.py 其他人用 exe 不就缺少了嗎",NA,2019-11-24 13:31:00
"488","M.1574214613.A.BF2","推","jijuan","非常感謝您詳細的回答",NA,2019-11-21 08:15:00
"489","M.1574214613.A.BF2","推","Ryspon","推這篇",NA,2019-11-21 11:29:00
"490","M.1574214613.A.BF2","推","lienielsen","感謝這解我的疑惑",NA,2019-11-22 13:03:00
"491","M.1574210271.A.2A7","→","IAMPF","resp = requests.get(url).json()",NA,2019-11-20 09:43:00
"492","M.1574180381.A.B4F","推","clh960524","我目前看到通常是4，不知道有沒有其他大大要補充",NA,2019-11-20 09:48:00
"493","M.1574180381.A.B4F","推","robert09080","1-3是做標準化（x-xbar)/std ，結果會有負值。4是做",NA,2019-11-20 10:36:00
"494","M.1574180381.A.B4F","→","robert09080","正規化 （x-xbar)/(xmax-xmin) ，結果大於0。有點忘",NA,2019-11-20 10:36:00
"495","M.1574180381.A.B4F","→","robert09080","記標準化和正規化的定義，好像比較常看到4",NA,2019-11-20 10:36:00
"496","M.1574180381.A.B4F","推","ddavid","其實這些全部都是normalization啊，哪個好要看實際應用的",NA,2019-11-20 23:05:00
"497","M.1574180381.A.B4F","→","ddavid","資料特性跟需求目的而定",NA,2019-11-20 23:05:00
"498","M.1574180381.A.B4F","→","ddavid","而normalize對象哪些該一起、哪些該分開，就會依據你對這",NA,2019-11-20 23:06:00
"499","M.1574180381.A.B4F","→","ddavid","些項目的重要性跟獨立性而定",NA,2019-11-20 23:07:00
"500","M.1574180381.A.B4F","→","ddavid","例如你認為第一個像素跟第二個像素在你的判斷中是各自獨立",NA,2019-11-20 23:08:00
"501","M.1574180381.A.B4F","→","ddavid","的，你認為第一個像素之間的明暗比較才有意義，而它與第二",NA,2019-11-20 23:08:00
"502","M.1574180381.A.B4F","→","ddavid","個像素的相對關係就不重要，而且你認為這兩個像素的重要性",NA,2019-11-20 23:09:00
"503","M.1574180381.A.B4F","→","ddavid","相等，那你就可能採取個別對特徵行（單一像素）做min-max",NA,2019-11-20 23:10:00
"504","M.1574180381.A.B4F","→","ddavid","而另一個相對的例子，你覺得不同圖片之間的比對並不重要，",NA,2019-11-20 23:11:00
"505","M.1574180381.A.B4F","→","ddavid","重視的特徵是同一張圖片內的明暗變化，也就是例如兩張圖片",NA,2019-11-20 23:12:00
"506","M.1574180381.A.B4F","→","ddavid","的明暗度可能差異超大，但是這兩張圖都是上半亮下半暗你就",NA,2019-11-20 23:12:00
"507","M.1574180381.A.B4F","→","ddavid","覺得其實可能是類似的，在這種情況我們就可能採取對資料列",NA,2019-11-20 23:13:00
"508","M.1574180381.A.B4F","→","ddavid","（單一張圖內部的像素）做min-max",NA,2019-11-20 23:13:00
"509","M.1574180381.A.B4F","→","ddavid","而如果圖片之間的明暗比較以及單一圖片內部的明暗比較都同",NA,2019-11-20 23:14:00
"510","M.1574180381.A.B4F","→","ddavid","樣重要，我們就可能同時對所有特徵資料行列（所有圖片的所",NA,2019-11-20 23:14:00
"511","M.1574180381.A.B4F","→","ddavid","有像素）同時一起做min-max",NA,2019-11-20 23:15:00
"512","M.1574180381.A.B4F","→","ddavid","另外如果覺得不只是相對的明暗度，絕對的明暗度也非常重要",NA,2019-11-20 23:16:00
"513","M.1574180381.A.B4F","→","ddavid","那麼我們就不會採用min-max而是採用直接從0-255映射到0-1",NA,2019-11-20 23:17:00
"514","M.1574180381.A.B4F","→","ddavid","之類的方式",NA,2019-11-20 23:17:00
"515","M.1574180381.A.B4F","→","oo855050","好的感謝各位的回答 這樣我了解了^o^",NA,2019-11-21 14:32:00
"516","M.1574179024.A.AE2","推","TuCH","改網址就好了吧",NA,2019-11-20 00:24:00
"517","M.1574179024.A.AE2","推","Sunal","bokeh serve之後 ngrok http 5006其他人就能看了，不需要dj",NA,2019-11-20 18:12:00
"518","M.1574179024.A.AE2","→","Sunal","ango吧",NA,2019-11-20 18:12:00
"519","M.1574179024.A.AE2","推","Sunal","看一下bokeh有沒有什麼設定 應該是被他擋掉了（403",NA,2019-11-21 08:47:00
"520","M.1574163431.A.399","推","TuCH","所以是幾%?",NA,2019-11-19 20:22:00
"521","M.1574163431.A.399","推","OnePiecePR","就沒有說有模型看過資料就能夠100%的規定啊",NA,2019-11-19 21:19:00
"522","M.1574163431.A.399","推","OnePiecePR","有可能第一個epoch 67%，第二個epoch 76%,第三個82%,",NA,2019-11-19 21:22:00
"523","M.1574163431.A.399","→","OnePiecePR"," 慢慢爬上去，說不定爬到86%就上不去了。",NA,2019-11-19 21:22:00
"524","M.1574163431.A.399","→","OnePiecePR","relu 還好啊。我也是新手，希望沒說錯。",NA,2019-11-19 21:22:00
"525","M.1574163431.A.399","推","OnePiecePR","不然就再加更多層啊。有沒有考慮第一個卷積層的 filte",NA,2019-11-19 21:25:00
"526","M.1574163431.A.399","→","OnePiecePR","r 比第二層多看看？",NA,2019-11-19 21:25:00
"527","M.1574163431.A.399","推","kaneson","因為gradient descent 找 loss 的 local min 不是一次到",NA,2019-11-19 22:32:00
"528","M.1574163431.A.399","→","kaneson","位, learning rate也是因素",NA,2019-11-19 22:32:00
"529","M.1574163431.A.399","推","ddavid","這要看你的準確率怎麼算的吧？",NA,2019-11-19 22:39:00
"530","M.1574163431.A.399","→","ddavid","如果是設定為二元分類的話，照理說這邊只有0% 50% 100%三",NA,2019-11-19 22:41:00
"531","M.1574163431.A.399","→","ddavid","種值，當然這是你的兩張圖在training testing data都均勻",NA,2019-11-19 22:42:00
"532","M.1574163431.A.399","→","ddavid","的情況",NA,2019-11-19 22:42:00
"533","M.1574163431.A.399","→","ddavid","但如果你不是做成二元分類而是最後拿到一個分數，比如是A",NA,2019-11-19 22:43:00
"534","M.1574163431.A.399","→","ddavid","這張圖的分數0.8 B是0.2，然後把1/0做為正確答案的話，就",NA,2019-11-19 22:44:00
"535","M.1574163431.A.399","→","ddavid","會評估出非0% 50% 100%的評估值了",NA,2019-11-19 22:45:00
"536","M.1574163431.A.399","→","ddavid","另外如果在testing data裡面不均勻的話，當然也可能有不一",NA,2019-11-19 22:46:00
"537","M.1574163431.A.399","→","ddavid","樣的值出現，就算使用二元分類。比如是4:6的話就會有",NA,2019-11-19 22:46:00
"538","M.1574163431.A.399","→","ddavid","0% 40% 60% 100%四種可能",NA,2019-11-19 22:47:00
"539","M.1574163431.A.399","→","ddavid","而以99.5%這個情況來看，應該不是不均勻的狀態，所以就比",NA,2019-11-19 22:47:00
"540","M.1574163431.A.399","→","ddavid","較像是你最後的結果是regression導致的，你得到了非常接近",NA,2019-11-19 22:48:00
"541","M.1574163431.A.399","→","ddavid","1的分數，但可能訓練還有不足、或是lr不夠小導致最後掉不",NA,2019-11-19 22:49:00
"542","M.1574163431.A.399","→","ddavid","到完美的那個點、又或者掉到某個99.5%的local maximum出不",NA,2019-11-19 22:50:00
"543","M.1574163431.A.399","→","ddavid","來了之類的",NA,2019-11-19 22:50:00
"544","M.1574163431.A.399","推","numpy","兩張圖片的情況下你複製資料1000倍跟跑1000倍的epochs其實",NA,2019-11-19 23:43:00
"545","M.1574163431.A.399","→","numpy","應該是一樣的意思XD",NA,2019-11-19 23:43:00
"546","M.1574163431.A.399","推","numpy","剛好你batch size是2",NA,2019-11-19 23:47:00
"547","M.1574163431.A.399","推","ddavid","其實如果有洗牌的話就有可能稍微跟1000倍epochs不一樣啦，",NA,2019-11-20 00:08:00
"548","M.1574163431.A.399","→","ddavid","因為前者就有可能連續多次train到同一張圖，改epochs的話",NA,2019-11-20 00:08:00
"549","M.1574163431.A.399","→","ddavid","就算洗牌也最多就是AB BA這樣的連續兩次XD",NA,2019-11-20 00:09:00
"550","M.1574163431.A.399","推","ddavid","二元分類其實就是你最後吐output之前有沒有過一層強制把它",NA,2019-11-20 22:45:00
"551","M.1574163431.A.399","→","ddavid","變成1/0 or 1/-1 or 1/2這樣的輸出",NA,2019-11-20 22:46:00
"552","M.1574163431.A.399","→","ddavid","如果沒有的話，例如兩個類別是1 2，那就可能吐出0.892、",NA,2019-11-20 22:47:00
"553","M.1574163431.A.399","→","ddavid","1.812、1.433之類的值，而我們看離1近還離2近最終判斷是哪",NA,2019-11-20 22:48:00
"554","M.1574163431.A.399","→","ddavid","一邊，但計算Error的時候是用實際的y去減預測出來這個值（",NA,2019-11-20 22:49:00
"555","M.1574163431.A.399","→","ddavid","然後看取絕對值或平方或其他處理）來評估的",NA,2019-11-20 22:50:00
"556","M.1574163431.A.399","→","ddavid","也就是說當你最後有沒有通過那層強制離散化處理，則計算的",NA,2019-11-20 22:51:00
"557","M.1574163431.A.399","→","ddavid","Error概念是有一點差別的",NA,2019-11-20 22:51:00
"558","M.1574163431.A.399","→","ddavid","有通過的話，你評估的是 預測正確數/應預測總數，也就是以",NA,2019-11-20 22:52:00
"559","M.1574163431.A.399","→","ddavid","案例「數量」為單位的評估",NA,2019-11-20 22:52:00
"560","M.1574163431.A.399","→","ddavid","但最後沒有通過那樣一層的話，你評估的就會是「你的預測平",NA,2019-11-20 22:53:00
"561","M.1574163431.A.399","→","ddavid","均離實際答案多近」。也就是答案是第2類，結果吐出1.9跟",NA,2019-11-20 22:54:00
"562","M.1574163431.A.399","→","ddavid","1.6，雖然到最後實用時都會當成預測第2類正確來處理，但在",NA,2019-11-20 22:55:00
"563","M.1574163431.A.399","→","ddavid","內部分析評估時1.9顯然是比1.6更好的預測",NA,2019-11-20 22:55:00
"564","M.1574163431.A.399","→","ddavid","也因此，例如以你的情況，就算2000張圖都猜對了，但是對第",NA,2019-11-20 22:56:00
"565","M.1574163431.A.399","→","ddavid","1類圖吐出的output都是1.005，對第2類圖吐出的都是1.995，",NA,2019-11-20 22:56:00
"566","M.1574163431.A.399","→","ddavid","那麼你就還是有個0.005的平均誤差存在",NA,2019-11-20 22:57:00
"567","M.1574163431.A.399","→","ddavid","即便實用上它吐出1.995我們就會做為預測為第2類來使用",NA,2019-11-20 22:58:00
"568","M.1574163431.A.399","→","ddavid","然後洗牌的部分是說單一epoch裡面train圖的順序會打亂",NA,2019-11-20 22:58:00
"569","M.1574163431.A.399","→","ddavid","比如你的training data裡面有500張A跟500張B，但連進500張",NA,2019-11-20 22:59:00
"570","M.1574163431.A.399","→","ddavid","A再進500張B循環，或者ABABABABAB循環，或者每個epoch都打",NA,2019-11-20 23:00:00
"571","M.1574163431.A.399","→","ddavid","亂，第一個epoch AAABAAABBBABABBA...，第二個BBABAABBAB",NA,2019-11-20 23:00:00
"572","M.1574163431.A.399","→","ddavid","...，不同的打亂方式是有可能讓訓練出來的模型出現差異的",NA,2019-11-20 23:01:00
"573","M.1574163431.A.399","→","ddavid","，並不會因為都是同樣張數就肯定有一樣結果",NA,2019-11-20 23:02:00
"574","M.1574163431.A.399","→","ddavid","這也會跟使用的機器學習模型有關，有些模型確實不受順序影",NA,2019-11-20 23:02:00
"575","M.1574163431.A.399","→","ddavid","響，但以NN往往相對都比較會受到training data順序影響",NA,2019-11-20 23:03:00
"576","M.1574163431.A.399","推","Rockman5042","把最後一層softmax改成sigmoid ，輸出就會只有0跟1",NA,2019-11-21 03:29:00
"577","M.1574163431.A.399","推","ddavid","sigmoid也沒有直接變成0/1啊",NA,2019-11-21 22:10:00
"578","M.1574163431.A.399","→","ddavid","你要最後直接過一層離散化的0/1 function才行",NA,2019-11-21 22:11:00
"579","M.1574163431.A.399","→","ddavid","Sigmoid跟Softmax的差異不是在這邊",NA,2019-11-21 22:11:00
"580","M.1574163431.A.399","推","ddavid","Softmax確保一次輸出多個類別的機率值時，加總會是1",NA,2019-11-21 22:18:00
"581","M.1574163431.A.399","→","ddavid","而Sigmoid沒有這個特性，它可以對A類別說0.9同時也對B類別",NA,2019-11-21 22:18:00
"582","M.1574163431.A.399","→","ddavid","說是0.85",NA,2019-11-21 22:18:00
"583","M.1574163431.A.399","→","ddavid","所以如果做multi-label learning的時候就比較會採Sigmoid",NA,2019-11-21 22:19:00
"584","M.1574130011.A.12D","推","lemon651","不要用成class variable 直接在init裡建variable就行了",NA,2019-11-19 10:25:00
"585","M.1574130011.A.12D","→","jijuan","請問x,y一樣是class variables為什麼會不同？",NA,2019-11-19 12:14:00
"586","M.1574130011.A.12D","推","TuCH","有結構的東西不會複製一份 如果要複製 要.copy()",NA,2019-11-19 16:56:00
"587","M.1574130011.A.12D","→","TuCH","原本的x指向0 後來self.x 就讓 x 指向1  但pos 是指向一個",NA,2019-11-19 16:58:00
"588","M.1574130011.A.12D","→","TuCH","陣列 p1,p2都指向同一個陣列 因此會同步",NA,2019-11-19 16:58:00
"589","M.1573955732.A.895","推","ilove0618","點擊網頁連結 google python chromedriver就會有了吧",NA,2019-11-19 02:26:00
"590","M.1573892885.A.F62","→","penut85420","先把1都畫出來，再畫0之類的",NA,2019-11-16 17:09:00
"591","M.1573892885.A.F62","推","TitanEric","plt.scatter試試",NA,2019-11-16 19:14:00
"592","M.1573892885.A.F62","→","TitanEric","btw 我搜尋關鍵字是matplotlib change color based o",NA,2019-11-16 19:15:00
"593","M.1573892885.A.F62","→","TitanEric","n value",NA,2019-11-16 19:15:00
"594","M.1573892885.A.F62","推","charlie11438","https://i.imgur.com/V3EPJqn.jpg",NA,2019-11-16 22:58:00
"595","M.1573892885.A.F62","→","charlie11438","像是T大所說的，可以使用散點圖，然後製造顏色遮罩",NA,2019-11-16 22:59:00
"596","M.1573892885.A.F62","→","charlie11438","再直接指定",NA,2019-11-16 22:59:00
"597","M.1573892885.A.F62","→","charlie11438","https://i.imgur.com/7iRGfPR.jpg",NA,2019-11-16 22:59:00
"598","M.1573892885.A.F62","→","GeoMeTric","搜尋 multicolored lines",NA,2019-11-17 04:55:00
"599","M.1573892885.A.F62","→","GeoMeTric","貼個程式碼來看看，官網範例測試可行。",NA,2019-11-18 03:01:00
"600","M.1573876528.A.063","→","roccqqck","facebook跟twitter好像有api 不用爬",NA,2019-11-16 12:39:00
"601","M.1573876528.A.063","→","Maybetrue","臉書的api去年封鎖了喔。",NA,2019-11-16 13:06:00
"602","M.1573876528.A.063","→","roccqqck","原來",NA,2019-11-16 13:07:00
"603","M.1573876528.A.063","推","marc47","https://github.com/Ardenhong/fb-crawler",NA,2019-11-18 19:43:00
"604","M.1573840047.A.135","→","s4028600","以為要用beautifulsoup補捉 沒想到是requests就有辦法",NA,2019-11-16 02:04:00
"605","M.1573840047.A.135","→","s4028600"," 只是關鍵字叫重定向 所以我找轉址都找不到...",NA,2019-11-16 02:04:00
"606","M.1573840047.A.135","→","s4028600","import requests",NA,2019-11-16 02:04:00
"607","M.1573840047.A.135","→","s4028600","r = requests.head('http://github.com',allow_redirect",NA,2019-11-16 02:04:00
"608","M.1573840047.A.135","→","s4028600","s=True)",NA,2019-11-16 02:04:00
"609","M.1573840047.A.135","→","s4028600","print(r.url)",NA,2019-11-16 02:04:00
"610","M.1573840047.A.135","→","s4028600","print(r.status_code)",NA,2019-11-16 02:04:00
"611","M.1573840047.A.135","→","s4028600","print(r.history)",NA,2019-11-16 02:04:00
"612","M.1573840047.A.135","→","s4028600","所以 抱歉 沒事了",NA,2019-11-16 02:05:00
"613","M.1573840047.A.135","→","TakiDog","關鍵字301 302吧",NA,2019-11-16 14:58:00
"614","M.1573833139.A.BAF","→","bookstar07","LR太大了",NA,2019-11-16 00:19:00
"615","M.1573833139.A.BAF","推","moodoa3583","如果最後是二元分辨(True/False, 0/1)，那loss比起用'",NA,2019-11-16 00:54:00
"616","M.1573833139.A.BAF","→","moodoa3583","categorical_crossentropy',也許用'binary_crossentro",NA,2019-11-16 00:54:00
"617","M.1573833139.A.BAF","→","moodoa3583","py'會更適合一些",NA,2019-11-16 00:54:00
"618","M.1573833139.A.BAF","推","moodoa3583","然後也許沒有使用one hot encoding 的必要，抑或是我",NA,2019-11-16 00:59:00
"619","M.1573833139.A.BAF","→","moodoa3583","誤會你說的二元分類的意思了？",NA,2019-11-16 00:59:00
"620","M.1573833139.A.BAF","推","moodoa3583","此外像其他板友提過的，可以在第二層加上dropout，最",NA,2019-11-16 01:05:00
"621","M.1573833139.A.BAF","→","moodoa3583","後的activation 從softmax換成sigmoid，以及在fit那邊",NA,2019-11-16 01:05:00
"622","M.1573833139.A.BAF","→","moodoa3583","加上validation_split=0.2取兩成的train data當val. d",NA,2019-11-16 01:05:00
"623","M.1573833139.A.BAF","→","moodoa3583","ata，以此來觀察模型是否缺乏/過度訓練",NA,2019-11-16 01:05:00
"624","M.1573833139.A.BAF","推","bookstar07","M大看他上篇說的 underfitting可能性比較大",NA,2019-11-16 01:30:00
"625","M.1573833139.A.BAF","→","bookstar07","簡單解法就是增加層數、節點數",NA,2019-11-16 01:31:00
"626","M.1573833139.A.BAF","→","bookstar07","換優化器改cost func.都無法改善模型複雜度不足",NA,2019-11-16 01:32:00
"627","M.1573833139.A.BAF","推","ciaoPTT","一次dropout",NA,2019-11-16 10:02:00
"628","M.1573833139.A.BAF","→","ciaoPTT","第二層dense太小",NA,2019-11-16 10:02:00
"629","M.1573833139.A.BAF","→","ciaoPTT","lr拿掉 1e-02....",NA,2019-11-16 10:04:00
"630","M.1573833139.A.BAF","→","ciaoPTT","metrics增加error",NA,2019-11-16 10:04:00
"631","M.1573833139.A.BAF","→","ciaoPTT","bs=64 就行",NA,2019-11-16 10:05:00
"632","M.1573833139.A.BAF","→","ciaoPTT","可以的話弄個one cycle fit",NA,2019-11-16 10:06:00
"633","M.1573833139.A.BAF","推","ciaoPTT","loss function改binary_crossentropy",NA,2019-11-16 10:10:00
"634","M.1573833139.A.BAF","推","moodoa3583","如b大所說，如果是under fitting 那就增加層數節點試",NA,2019-11-16 16:50:00
"635","M.1573833139.A.BAF","→","moodoa3583","試看，或是最直觀的增加epochs",NA,2019-11-16 16:50:00
"636","M.1573833139.A.BAF","推","moodoa3583","噢我剛剛看到你的epochs已經30了，那就朝向增加層數和",NA,2019-11-16 17:44:00
"637","M.1573833139.A.BAF","→","moodoa3583","每層增加unit這個方向先試試看吧",NA,2019-11-16 17:44:00
"638","M.1573731411.A.B16","推","rexyeah","google zfill",NA,2019-11-14 19:40:00
"639","M.1573731411.A.B16","推","junwh","a = ""abcd%03d"" % (x)",NA,2019-11-14 19:46:00
"640","M.1573731411.A.B16","→","s4028600","zfill不管放哪裡都沒效果",NA,2019-11-14 19:57:00
"641","M.1573731411.A.B16","→","s4028600","感謝2樓有效了 但是不懂原理...如果4位數是%04d嗎",NA,2019-11-14 19:59:00
"642","M.1573731411.A.B16","→","s860134","問題是出在你指定了 format 的格式為 %d",NA,2019-11-14 20:01:00
"643","M.1573731411.A.B16","→","s860134","換  ％s 就沒問題了 什麼都不用改",NA,2019-11-14 20:02:00
"644","M.1573731411.A.B16","→","s860134","查詢 python string format 的文件",NA,2019-11-14 20:02:00
"645","M.1573731411.A.B16","→","s4028600","%s結果也一樣喔",NA,2019-11-14 20:04:00
"646","M.1573731411.A.B16","→","s860134","媽阿 你一開始就用int轉了當然啊",NA,2019-11-14 20:07:00
"647","M.1573731411.A.B16","→","s860134","拔掉那個int, %d 換成％s",NA,2019-11-14 20:08:00
"648","M.1573731411.A.B16","→","s860134","input 吃進來天生就是 string 只有你動手腳才會把 string",NA,2019-11-14 20:11:00
